athlete_id,event_date,event_type,description,impact_rating,career_phase
ATH_0566,2021-10-09,Team change,Team change event,7,Intermediate
ATH_0566,2021-08-20,Training camp,Training camp event,6,Intermediate
ATH_0566,2023-06-18,Sponsorship deal,Sponsorship deal event,7,Intermediate
ATH_0566,2023-02-19,Team change,Team change event,3,Intermediate
ATH_0566,2024-05-05,Team change,Team change event,7,Intermediate
ATH_0566,2022-06-25,Coach change,Coach change event,5,Intermediate
ATH_0566,2023-01-04,Major competition,Major competition event,6,Intermediate
ATH_0566,2022-08-23,Training milestone,Reached 500km total,10,Intermediate
ATH_0567,2024-12-20,Race victory,Won age group,6,Advanced
ATH_0567,2023-12-27,Family event,Family event event,6,Advanced
ATH_0567,2021-05-31,Sponsorship deal,Sponsorship deal event,7,Advanced
ATH_0567,2024-08-21,Team change,Team change event,6,Advanced
ATH_0567,2021-07-21,Education,Education event,2,Advanced
ATH_0567,2022-10-08,Sponsorship deal,Sponsorship deal event,4,Advanced
ATH_0567,2022-01-16,Career change,Started new position,7,Advanced
ATH_0567,2020-12-04,Major competition,Major competition event,5,Advanced
ATH_0567,2022-11-12,Training camp,Training camp event,7,Advanced
ATH_0567,2018-11-20,Training milestone,Reached 1000km milestone,2,Advanced
ATH_0567,2017-05-29,Training milestone,Reached 100km month,7,Advanced
ATH_0567,2022-11-05,Race victory,Won local race,4,Advanced
ATH_0567,2018-04-29,Coach change,Coach change event,6,Advanced
ATH_0567,2020-06-24,Major competition,Major competition event,6,Advanced
ATH_0567,2022-05-26,Coach change,Coach change event,4,Advanced
ATH_0567,2020-12-09,Retirement consideration,Retirement consideration event,4,Advanced
ATH_0567,2017-08-15,Team change,Team change event,8,Advanced
ATH_0567,2017-09-03,Race victory,Won local race,1,Advanced
ATH_0567,2017-11-06,Coach change,Coach change event,7,Advanced
ATH_0567,2024-10-01,Competition,Participated in triathlon,3,Advanced
ATH_0567,2020-08-11,Major competition,Major competition event,7,Advanced
ATH_0567,2021-02-12,Coach change,Coach change event,6,Advanced
ATH_0567,2020-04-10,Career change,Started new position,3,Advanced
ATH_0568,2017-03-14,Family event,Family event event,6,Advanced
ATH_0568,2012-01-26,Race victory,Won age group,5,Advanced
ATH_0568,2012-06-19,Sponsorship deal,Sponsorship deal event,10,Advanced
ATH_0568,2011-06-12,Race victory,Won local race,7,Advanced
ATH_0568,2018-12-01,Family event,Family event event,5,Advanced
ATH_0568,2024-07-23,Personal achievement,Personal achievement event,6,Advanced
ATH_0568,2014-08-12,Competition,Participated in national event,7,Advanced
ATH_0568,2019-09-15,Coach change,Coach change event,5,Advanced
ATH_0568,2017-10-17,Education,Education event,8,Advanced
ATH_0568,2010-02-28,Team change,Team change event,7,Advanced
ATH_0568,2016-05-27,Training camp,Training camp event,2,Advanced
ATH_0568,2017-11-13,Coach change,Coach change event,8,Advanced
ATH_0568,2018-05-25,Career change,Started new position,6,Advanced
ATH_0568,2014-11-09,Training milestone,Reached 500km total,6,Advanced
ATH_0568,2017-08-03,Coach change,Coach change event,5,Advanced
ATH_0568,2023-02-26,Major competition,Major competition event,6,Advanced
ATH_0568,2016-03-14,Location change,Relocated to new city,5,Advanced
ATH_0568,2015-01-29,Coach change,Coach change event,7,Advanced
ATH_0568,2024-07-12,Personal best,Personal best event,4,Advanced
ATH_0568,2024-03-22,Injury recovery,Injury recovery event,5,Advanced
ATH_0568,2013-10-21,Competition,Participated in local race,5,Advanced
ATH_0568,2017-04-09,Personal best,Personal best event,9,Advanced
ATH_0569,2024-10-13,Coach change,Coach change event,7,Beginner
ATH_0569,2024-02-17,Location change,Relocated to new city,6,Beginner
ATH_0569,2024-12-02,Injury recovery,Injury recovery event,7,Beginner
ATH_0570,2022-03-13,Competition,Participated in championship,6,Beginner
ATH_0570,2023-08-19,Injury recovery,Injury recovery event,4,Beginner
ATH_0570,2023-08-30,Sponsorship deal,Sponsorship deal event,4,Beginner
ATH_0570,2024-04-18,Injury recovery,Injury recovery event,10,Beginner
ATH_0571,2023-08-07,Education,Education event,7,Intermediate
ATH_0571,2023-01-23,Sponsorship deal,Sponsorship deal event,2,Intermediate
ATH_0571,2021-02-02,Race victory,Won division title,5,Intermediate
ATH_0571,2024-06-26,Education,Education event,5,Intermediate
ATH_0571,2020-09-13,Training camp,Training camp event,5,Intermediate
ATH_0571,2024-04-05,Major competition,Major competition event,7,Intermediate
ATH_0571,2022-11-12,Personal achievement,Personal achievement event,5,Intermediate
ATH_0572,2021-03-30,Education,Education event,6,Advanced
ATH_0572,2017-01-30,Race victory,Won age group,8,Advanced
ATH_0572,2023-02-25,Major competition,Major competition event,7,Advanced
ATH_0572,2022-01-05,Family event,Family event event,5,Advanced
ATH_0572,2021-05-11,Major competition,Major competition event,5,Advanced
ATH_0572,2024-12-17,Training milestone,Reached 100km month,7,Advanced
ATH_0572,2018-04-23,Personal achievement,Personal achievement event,9,Advanced
ATH_0572,2017-08-28,Team change,Team change event,2,Advanced
ATH_0572,2018-01-20,Competition,Participated in championship,2,Advanced
ATH_0572,2017-09-08,Team change,Team change event,7,Advanced
ATH_0572,2020-07-21,Competition,Participated in local race,8,Advanced
ATH_0572,2021-05-31,Competition,Participated in local race,5,Advanced
ATH_0572,2023-03-20,Major competition,Major competition event,9,Advanced
ATH_0572,2017-05-06,Family event,Family event event,2,Advanced
ATH_0572,2018-11-02,Location change,Relocated to new city,5,Advanced
ATH_0572,2021-11-07,Training milestone,Reached 500km total,4,Advanced
ATH_0572,2019-10-23,Major competition,Major competition event,1,Advanced
ATH_0572,2021-11-03,Injury recovery,Injury recovery event,6,Advanced
ATH_0573,2022-01-04,Sponsorship deal,Sponsorship deal event,8,Elite Amateur
ATH_0573,2018-09-20,Personal best,Personal best event,4,Elite Amateur
ATH_0573,2023-11-01,Location change,Relocated to new city,1,Elite Amateur
ATH_0573,2024-02-22,Location change,Relocated to new city,7,Elite Amateur
ATH_0573,2023-04-27,Major competition,Major competition event,4,Elite Amateur
ATH_0573,2024-01-08,Race victory,Won age group,2,Elite Amateur
ATH_0573,2012-11-23,Competition,Participated in regional qualifier,5,Elite Amateur
ATH_0573,2023-01-27,Sponsorship deal,Sponsorship deal event,6,Elite Amateur
ATH_0573,2019-07-23,Education,Education event,6,Elite Amateur
ATH_0573,2024-04-24,Education,Education event,3,Elite Amateur
ATH_0573,2013-09-21,Training camp,Training camp event,4,Elite Amateur
ATH_0573,2020-04-16,Education,Education event,6,Elite Amateur
ATH_0573,2016-07-23,Personal achievement,Personal achievement event,3,Elite Amateur
ATH_0574,2020-11-24,Race victory,Won age group,6,Intermediate
ATH_0574,2020-02-11,Family event,Family event event,3,Intermediate
ATH_0574,2022-02-22,Personal achievement,Personal achievement event,9,Intermediate
ATH_0574,2019-11-03,Injury recovery,Injury recovery event,10,Intermediate
ATH_0574,2021-04-11,Personal achievement,Personal achievement event,7,Intermediate
ATH_0574,2019-02-06,Personal best,Personal best event,5,Intermediate
ATH_0574,2020-02-26,Career change,Started new position,5,Intermediate
ATH_0574,2020-02-25,Team change,Team change event,6,Intermediate
ATH_0574,2022-03-25,Training camp,Training camp event,7,Intermediate
ATH_0574,2022-05-26,Education,Education event,3,Intermediate
ATH_0574,2022-03-14,Career change,Started new position,4,Intermediate
ATH_0574,2019-10-28,Injury recovery,Injury recovery event,4,Intermediate
ATH_0574,2024-03-15,Race victory,Won division title,5,Intermediate
ATH_0574,2024-07-14,Family event,Family event event,2,Intermediate
ATH_0574,2023-01-01,Sponsorship deal,Sponsorship deal event,1,Intermediate
ATH_0574,2023-04-15,Retirement consideration,Retirement consideration event,3,Intermediate
ATH_0574,2023-06-23,Competition,Participated in national event,5,Intermediate
ATH_0574,2019-09-28,Major competition,Major competition event,6,Intermediate
ATH_0574,2023-04-19,Personal best,Personal best event,9,Intermediate
ATH_0574,2018-03-10,Coach change,Coach change event,7,Intermediate
ATH_0575,2024-05-12,Training milestone,Reached 100km month,7,Intermediate
ATH_0575,2022-08-05,Retirement consideration,Retirement consideration event,3,Intermediate
ATH_0575,2022-12-03,Retirement consideration,Retirement consideration event,6,Intermediate
ATH_0575,2024-12-19,Personal best,Personal best event,5,Intermediate
ATH_0575,2024-07-08,Family event,Family event event,8,Intermediate
ATH_0575,2023-12-18,Team change,Team change event,2,Intermediate
ATH_0576,2024-07-02,Education,Education event,7,Advanced
ATH_0576,2022-08-22,Competition,Participated in regional qualifier,4,Advanced
ATH_0576,2015-11-05,Location change,Relocated to new city,6,Advanced
ATH_0576,2021-04-14,Career change,Started new position,6,Advanced
ATH_0576,2014-02-19,Race victory,Won age group,7,Advanced
ATH_0576,2012-01-03,Race victory,Won division title,4,Advanced
ATH_0576,2021-12-22,Career change,Started new position,6,Advanced
ATH_0576,2021-08-05,Injury recovery,Injury recovery event,4,Advanced
ATH_0576,2022-07-16,Personal achievement,Personal achievement event,4,Advanced
ATH_0576,2021-12-06,Location change,Relocated to new city,6,Advanced
ATH_0576,2013-08-20,Family event,Family event event,6,Advanced
ATH_0576,2013-01-16,Injury recovery,Injury recovery event,4,Advanced
ATH_0576,2015-05-01,Training camp,Training camp event,5,Advanced
ATH_0576,2011-06-24,Education,Education event,2,Advanced
ATH_0576,2017-06-02,Training camp,Training camp event,5,Advanced
ATH_0576,2021-07-15,Competition,Participated in triathlon,4,Advanced
ATH_0576,2023-04-15,Coach change,Coach change event,6,Advanced
ATH_0576,2013-03-18,Personal best,Personal best event,4,Advanced
ATH_0576,2011-09-18,Injury recovery,Injury recovery event,6,Advanced
ATH_0576,2022-10-18,Coach change,Coach change event,5,Advanced
ATH_0576,2023-05-29,Team change,Team change event,8,Advanced
ATH_0576,2012-04-12,Training camp,Training camp event,6,Advanced
ATH_0576,2012-11-17,Sponsorship deal,Sponsorship deal event,5,Advanced
ATH_0576,2016-12-28,Location change,Relocated to new city,1,Advanced
ATH_0576,2019-12-03,Retirement consideration,Retirement consideration event,6,Advanced
ATH_0576,2022-09-03,Competition,Participated in championship,4,Advanced
ATH_0576,2018-08-21,Coach change,Coach change event,10,Advanced
ATH_0576,2016-11-09,Coach change,Coach change event,6,Advanced
ATH_0576,2023-06-04,Retirement consideration,Retirement consideration event,8,Advanced
ATH_0576,2020-10-18,Coach change,Coach change event,10,Advanced
ATH_0576,2013-11-05,Major competition,Major competition event,1,Advanced
ATH_0576,2017-06-16,Sponsorship deal,Sponsorship deal event,5,Advanced
ATH_0576,2021-06-17,Training milestone,Reached volume record,9,Advanced
ATH_0576,2023-01-13,Injury recovery,Injury recovery event,10,Advanced
ATH_0576,2013-08-20,Family event,Family event event,3,Advanced
ATH_0576,2016-06-12,Team change,Team change event,4,Advanced
ATH_0576,2017-02-04,Education,Education event,8,Advanced
ATH_0576,2014-05-09,Coach change,Coach change event,5,Advanced
ATH_0576,2011-09-18,Sponsorship deal,Sponsorship deal event,5,Advanced
ATH_0576,2016-01-05,Injury recovery,Injury recovery event,6,Advanced
ATH_0577,2016-01-16,Personal best,Personal best event,8,Elite Amateur
ATH_0577,2020-06-29,Career change,Started new position,4,Elite Amateur
ATH_0577,2013-06-15,Location change,Relocated to new city,4,Elite Amateur
ATH_0577,2010-08-15,Sponsorship deal,Sponsorship deal event,1,Elite Amateur
ATH_0577,2018-07-29,Major competition,Major competition event,6,Elite Amateur
ATH_0577,2015-09-29,Education,Education event,8,Elite Amateur
ATH_0577,2021-01-27,Training camp,Training camp event,6,Elite Amateur
ATH_0577,2011-11-01,Injury recovery,Injury recovery event,5,Elite Amateur
ATH_0577,2017-06-28,Location change,Relocated to new city,6,Elite Amateur
ATH_0577,2010-07-03,Major competition,Major competition event,8,Elite Amateur
ATH_0577,2016-08-19,Coach change,Coach change event,9,Elite Amateur
ATH_0577,2011-08-14,Education,Education event,8,Elite Amateur
ATH_0577,2016-07-23,Training milestone,Reached 500km total,4,Elite Amateur
ATH_0577,2020-01-26,Career change,Started new position,7,Elite Amateur
ATH_0577,2012-10-21,Training camp,Training camp event,5,Elite Amateur
ATH_0577,2020-10-11,Location change,Relocated to new city,2,Elite Amateur
ATH_0577,2011-06-28,Injury recovery,Injury recovery event,6,Elite Amateur
ATH_0577,2011-06-28,Retirement consideration,Retirement consideration event,4,Elite Amateur
ATH_0577,2023-03-01,Retirement consideration,Retirement consideration event,5,Elite Amateur
ATH_0577,2017-11-07,Education,Education event,7,Elite Amateur
ATH_0577,2024-12-08,Race victory,Won local race,5,Elite Amateur
ATH_0577,2013-05-21,Education,Education event,5,Elite Amateur
ATH_0577,2013-09-24,Coach change,Coach change event,5,Elite Amateur
ATH_0577,2020-02-03,Team change,Team change event,4,Elite Amateur
ATH_0577,2021-11-17,Team change,Team change event,1,Elite Amateur
ATH_0577,2013-03-25,Personal best,Personal best event,7,Elite Amateur
ATH_0577,2023-07-03,Team change,Team change event,5,Elite Amateur
ATH_0577,2022-07-19,Location change,Relocated to new city,6,Elite Amateur
ATH_0578,2024-01-24,Competition,Participated in championship,4,Intermediate
ATH_0578,2021-05-07,Education,Education event,7,Intermediate
ATH_0578,2024-04-06,Coach change,Coach change event,4,Intermediate
ATH_0578,2022-08-19,Competition,Participated in international competition,4,Intermediate
ATH_0578,2024-07-28,Training camp,Training camp event,2,Intermediate
ATH_0578,2023-01-28,Career change,Started new position,4,Intermediate
ATH_0579,2019-10-03,Training milestone,Reached 100km month,6,Elite Amateur
ATH_0579,2018-02-21,Sponsorship deal,Sponsorship deal event,5,Elite Amateur
ATH_0579,2022-05-17,Education,Education event,7,Elite Amateur
ATH_0579,2021-09-24,Sponsorship deal,Sponsorship deal event,4,Elite Amateur
ATH_0579,2018-01-12,Career change,Started new position,7,Elite Amateur
ATH_0579,2022-05-20,Training milestone,Reached consistency streak,4,Elite Amateur
ATH_0579,2021-09-27,Family event,Family event event,8,Elite Amateur
ATH_0579,2024-05-01,Team change,Team change event,2,Elite Amateur
ATH_0579,2023-05-08,Coach change,Coach change event,4,Elite Amateur
ATH_0579,2023-09-10,Race victory,Won local race,10,Elite Amateur
ATH_0579,2020-10-24,Education,Education event,3,Elite Amateur
ATH_0579,2019-04-14,Competition,Participated in triathlon,8,Elite Amateur
ATH_0580,2021-04-30,Training milestone,Reached 100km month,6,Intermediate
ATH_0580,2019-02-24,Coach change,Coach change event,6,Intermediate
ATH_0580,2018-01-06,Location change,Relocated to new city,7,Intermediate
ATH_0580,2022-12-26,Competition,Participated in local race,6,Intermediate
ATH_0580,2017-04-08,Race victory,Won age group,3,Intermediate
ATH_0580,2022-05-19,Team change,Team change event,3,Intermediate
ATH_0580,2020-01-29,Sponsorship deal,Sponsorship deal event,7,Intermediate
ATH_0580,2021-03-14,Personal best,Personal best event,1,Intermediate
ATH_0580,2024-03-14,Retirement consideration,Retirement consideration event,3,Intermediate
ATH_0580,2020-08-08,Major competition,Major competition event,5,Intermediate
ATH_0581,2023-10-01,Race victory,Won age group,4,Beginner
ATH_0581,2024-05-06,Personal best,Personal best event,5,Beginner
ATH_0581,2023-08-05,Education,Education event,6,Beginner
ATH_0581,2024-10-18,Sponsorship deal,Sponsorship deal event,3,Beginner
ATH_0581,2023-02-03,Personal best,Personal best event,5,Beginner
ATH_0582,2024-10-01,Family event,Family event event,5,Advanced
ATH_0582,2020-07-18,Family event,Family event event,4,Advanced
ATH_0582,2016-07-17,Competition,Participated in regional qualifier,8,Advanced
ATH_0582,2020-08-09,Education,Education event,7,Advanced
ATH_0582,2020-10-10,Team change,Team change event,5,Advanced
ATH_0582,2019-01-28,Race victory,Won division title,7,Advanced
ATH_0582,2020-04-14,Injury recovery,Injury recovery event,4,Advanced
ATH_0582,2013-08-15,Sponsorship deal,Sponsorship deal event,6,Advanced
ATH_0582,2023-11-07,Personal best,Personal best event,6,Advanced
ATH_0582,2018-05-03,Race victory,Won local race,3,Advanced
